2026-09-15 21:32:00,264 | INFO    | main | ================================================================
2026-09-15 21:32:00,264 | INFO    | main | self-learning pipeline (steps=6000, model=6L/512E, vocab=4096)
2026-09-15 21:32:00,264 | INFO    | main | ================================================================
2026-09-15 21:32:00,489 | INFO    | data_engine | buffer has 690 valid block(s); skipping seed
2026-09-15 21:32:00,489 | INFO    | main | engine: Standard PyTorch AMP (forced)
2026-09-15 21:32:00,493 | INFO    | data_engine | corpus mmap already present (corpus_972249c1be853f46.npy)
2026-09-15 21:32:13,071 | INFO    | main | step 22      engine=pytorch train=7.8483 blocks=690 val_best=inf
2026-09-15 21:32:23,102 | INFO    | main | step 49      engine=pytorch train=7.0830 blocks=690 val_best=inf
2026-09-15 21:32:33,445 | INFO    | main | step 77      engine=pytorch train=6.6235 blocks=690 val_best=inf
2026-09-15 21:32:42,075 | INFO    | pytorch_trainer | M step=100    train=6.0218  31332.9 tok/s  step=0.131s  cpu=0.9% gpu=97.0% vram=1603.0MB temp=71.0C pw=49.37W
2026-09-15 21:32:43,567 | INFO    | main | step 104     engine=pytorch train=6.3613 blocks=690 val_best=inf
2026-09-15 21:32:53,574 | INFO    | main | step 131     engine=pytorch train=6.2133 blocks=690 val_best=inf
2026-09-15 21:33:03,668 | INFO    | main | step 158     engine=pytorch train=6.1285 blocks=690 val_best=inf
2026-09-15 21:33:13,738 | INFO    | main | step 185     engine=pytorch train=6.0670 blocks=690 val_best=inf
2026-09-15 21:33:19,413 | INFO    | pytorch_trainer | M step=200    train=6.0458  33600.5 tok/s  step=0.122s  cpu=3.5% gpu=1.0% vram=1596.0MB temp=70.0C pw=49.62W
2026-09-15 21:33:23,873 | INFO    | main | step 212     engine=pytorch train=6.0402 blocks=690 val_best=inf
2026-09-15 21:33:29,817 | WARNING | self_learner | PLATEAU detected after 100 stagnant steps (best rolling avg 5.9961) - refreshing knowledge
2026-09-15 21:33:29,817 | INFO    | data_engine | knowledge discovery triggered
2026-09-15 21:33:32,621 | INFO    | data_engine | fetched 4/4 targets
2026-09-15 21:33:32,798 | INFO    | data_engine | collect_from(4 urls): 180 usable chunks
2026-09-15 21:33:33,034 | INFO    | data_engine | discovery round 154 added 0 block(s); buffer now 690
2026-09-15 21:33:34,034 | INFO    | main | step 230     engine=pytorch train=6.0294 blocks=690 val_best=inf
2026-09-15 21:33:44,301 | INFO    | main | step 257     engine=pytorch train=6.0131 blocks=690 val_best=inf
2026-09-15 21:33:54,391 | INFO    | main | step 284     engine=pytorch train=6.0023 blocks=690 val_best=inf
2026-09-15 21:34:00,380 | INFO    | pytorch_trainer | M step=300    train=6.0516  34124.1 tok/s  step=0.120s  cpu=1.7% gpu=0.0% vram=1568.0MB temp=70.0C pw=46.94W
2026-09-15 21:34:04,426 | INFO    | main | step 311     engine=pytorch train=5.9998 blocks=690 val_best=inf
2026-09-15 21:34:14,486 | INFO    | main | step 338     engine=pytorch train=5.9980 blocks=690 val_best=inf
2026-09-15 21:34:24,515 | INFO    | main | step 365     engine=pytorch train=6.0007 blocks=690 val_best=inf
2026-09-15 21:34:34,591 | INFO    | main | step 392     engine=pytorch train=5.9983 blocks=690 val_best=inf
2026-09-15 21:34:37,613 | INFO    | pytorch_trainer | M step=400    train=5.9938  34599.6 tok/s  step=0.118s  cpu=3.1% gpu=88.0% vram=1590.0MB temp=74.0C pw=50.17W
2026-09-15 21:34:44,695 | INFO    | main | step 419     engine=pytorch train=5.9985 blocks=690 val_best=inf
2026-09-15 21:34:54,741 | INFO    | main | step 446     engine=pytorch train=5.9960 blocks=690 val_best=inf
2026-09-15 21:35:05,039 | INFO    | main | step 473     engine=pytorch train=5.9917 blocks=690 val_best=inf
2026-09-15 21:35:15,347 | INFO    | pytorch_trainer | M step=500    train=5.9724  34901.7 tok/s  step=0.117s  cpu=6.5% gpu=71.0% vram=1570.0MB temp=75.0C pw=49.88W
2026-09-15 21:35:15,716 | INFO    | main | step 501     engine=pytorch train=5.9893 blocks=690 val_best=inf
2026-09-15 21:35:25,777 | INFO    | main | step 528     engine=pytorch train=5.9858 blocks=690 val_best=inf
2026-09-15 21:35:36,080 | INFO    | main | step 555     engine=pytorch train=5.9879 blocks=690 val_best=inf
2026-09-15 21:35:46,084 | INFO    | main | step 582     engine=pytorch train=5.9853 blocks=690 val_best=inf
2026-09-15 21:35:53,063 | INFO    | pytorch_trainer | M step=600    train=5.9798  35970.8 tok/s  step=0.114s  cpu=1.3% gpu=56.0% vram=1568.0MB temp=75.0C pw=49.16W
2026-09-15 21:35:56,487 | INFO    | main | step 608     engine=pytorch train=5.9857 blocks=690 val_best=inf
2026-09-15 21:36:06,746 | INFO    | main | step 635     engine=pytorch train=5.9893 blocks=690 val_best=inf
2026-09-15 21:36:17,078 | INFO    | main | step 661     engine=pytorch train=5.9788 blocks=690 val_best=inf
2026-09-15 21:36:27,417 | INFO    | main | step 688     engine=pytorch train=5.9866 blocks=690 val_best=inf
2026-09-15 21:36:32,479 | INFO    | pytorch_trainer | M step=700    train=5.9632  35914.5 tok/s  step=0.114s  cpu=4.5% gpu=0.0% vram=1586.0MB temp=71.0C pw=46.81W
2026-09-15 21:36:37,673 | INFO    | main | step 714     engine=pytorch train=5.9843 blocks=690 val_best=inf
2026-09-15 21:36:47,846 | INFO    | main | step 740     engine=pytorch train=5.9883 blocks=690 val_best=inf
2026-09-15 21:36:57,953 | INFO    | main | step 766     engine=pytorch train=5.9862 blocks=690 val_best=inf
2026-09-15 21:37:08,205 | INFO    | main | step 792     engine=pytorch train=5.9843 blocks=690 val_best=inf
2026-09-15 21:37:11,213 | INFO    | pytorch_trainer | M step=800    train=5.9917  36107.9 tok/s  step=0.113s  cpu=13.9% gpu=0.0% vram=1584.0MB temp=74.0C pw=49.39W
2026-09-15 21:37:18,579 | INFO    | main | step 819     engine=pytorch train=5.9859 blocks=690 val_best=inf
2026-09-15 21:37:28,805 | INFO    | main | step 846     engine=pytorch train=5.9882 blocks=690 val_best=inf
2026-09-15 21:37:39,009 | INFO    | main | step 873     engine=pytorch train=5.9878 blocks=690 val_best=inf
2026-09-15 21:37:49,246 | INFO    | pytorch_trainer | M step=900    train=5.9710  36085.0 tok/s  step=0.114s  cpu=5.3% gpu=0.0% vram=1588.0MB temp=72.0C pw=49.32W
2026-09-15 21:37:49,713 | INFO    | main | step 901     engine=pytorch train=5.9874 blocks=690 val_best=inf
2026-09-15 21:37:59,770 | INFO    | main | step 927     engine=pytorch train=5.9875 blocks=690 val_best=inf
2026-09-15 21:38:09,995 | INFO    | main | step 954     engine=pytorch train=5.9832 blocks=690 val_best=inf
2026-09-15 21:38:20,109 | INFO    | main | step 980     engine=pytorch train=5.9829 blocks=690 val_best=inf
2026-09-15 21:38:27,838 | INFO    | pytorch_trainer | M step=1000   train=5.9588  36055.2 tok/s  step=0.114s  cpu=9.4% gpu=21.0% vram=1611.0MB temp=75.0C pw=49.71W
2026-09-15 21:38:29,855 | WARNING | self_learner | PLATEAU detected after 335 stagnant steps (best rolling avg 5.9745) - refreshing knowledge
2026-09-15 21:38:29,855 | INFO    | data_engine | knowledge discovery triggered
2026-09-15 21:38:41,445 | INFO    | data_engine | fetched 4/4 targets
2026-09-15 21:38:41,782 | INFO    | data_engine | collect_from(4 urls): 371 usable chunks
2026-09-15 21:38:41,801 | INFO    | data_engine | wrote knowledge_block_000690.pt (2046 tokens)
2026-09-15 21:38:42,026 | INFO    | data_engine | discovery round 155 added 1 block(s); buffer now 691
2026-09-15 21:38:42,049 | INFO    | data_engine | corpus mmap written: corpus_edb1b4ab7183bb64.npy (1427989 tokens, 621 train / 70 val spans)
2026-09-15 21:38:42,764 | INFO    | main | step 1005    engine=pytorch train=5.9857 blocks=690 val_best=inf
2026-09-15 21:38:52,829 | INFO    | main | step 1028    engine=pytorch train=5.9845 blocks=691 val_best=inf
2026-09-15 21:39:02,978 | INFO    | main | step 1055    engine=pytorch train=5.9844 blocks=691 val_best=inf
2026-09-15 21:39:13,080 | INFO    | main | step 1082    engine=pytorch train=5.9871 blocks=691 val_best=inf
2026-09-15 21:39:19,879 | INFO    | pytorch_trainer | M step=1100   train=5.8973  34999.4 tok/s  step=0.117s  cpu=2.2% gpu=0.0% vram=1583.0MB temp=71.0C pw=50.19W
2026-09-15 21:39:23,278 | INFO    | main | step 1109    engine=pytorch train=5.9836 blocks=691 val_best=inf
2026-09-15 21:39:33,412 | INFO    | main | step 1136    engine=pytorch train=5.9825 blocks=691 val_best=inf
2026-09-15 21:39:43,562 | INFO    | main | step 1163    engine=pytorch train=5.9839 blocks=691 val_best=inf
2026-09-15 21:39:53,662 | INFO    | main | step 1190    engine=pytorch train=5.9821 blocks=691 val_best=inf
2026-09-15 21:39:57,478 | INFO    | pytorch_trainer | M step=1200   train=6.0400  34853.0 tok/s  step=0.117s  cpu=2.6% gpu=0.0% vram=1582.0MB temp=72.0C pw=49.87W
2026-09-15 21:40:03,862 | INFO    | main | step 1217    engine=pytorch train=5.9864 blocks=691 val_best=inf
2026-09-15 21:40:13,954 | INFO    | main | step 1244    engine=pytorch train=5.9854 blocks=691 val_best=inf
2026-09-15 21:40:23,974 | INFO    | main | step 1270    engine=pytorch train=5.9846 blocks=691 val_best=inf
2026-09-15 21:40:34,325 | INFO    | main | step 1297    engine=pytorch train=5.9864 blocks=691 val_best=inf
2026-09-15 21:40:35,462 | INFO    | pytorch_trainer | M step=1300   train=5.9410  34765.2 tok/s  step=0.118s  cpu=9.6% gpu=1.0% vram=1619.0MB temp=71.0C pw=49.52W
2026-09-15 21:40:44,379 | INFO    | main | step 1324    engine=pytorch train=5.9883 blocks=691 val_best=inf
2026-09-15 21:40:54,677 | INFO    | main | step 1351    engine=pytorch train=5.9898 blocks=691 val_best=inf
2026-09-15 21:41:04,944 | INFO    | main | step 1378    engine=pytorch train=5.9862 blocks=691 val_best=inf
2026-09-15 21:41:13,240 | INFO    | pytorch_trainer | M step=1400   train=5.9904  34781.3 tok/s  step=0.118s  cpu=4.6% gpu=0.0% vram=1598.0MB temp=72.0C pw=49.06W
2026-09-15 21:41:15,094 | INFO    | main | step 1405    engine=pytorch train=5.9856 blocks=691 val_best=inf
2026-09-15 21:41:25,112 | INFO    | main | step 1432    engine=pytorch train=5.9866 blocks=691 val_best=inf
2026-09-15 21:41:35,368 | INFO    | main | step 1458    engine=pytorch train=5.9833 blocks=691 val_best=inf
2026-09-15 21:41:45,687 | INFO    | main | step 1484    engine=pytorch train=5.9773 blocks=691 val_best=inf
2026-09-15 21:41:51,995 | INFO    | pytorch_trainer | M step=1500   train=5.9920  34722.3 tok/s  step=0.118s  cpu=23.7% gpu=16.0% vram=1599.0MB temp=71.0C pw=45.77W
2026-09-15 21:41:55,974 | INFO    | main | step 1510    engine=pytorch train=5.9822 blocks=691 val_best=inf
2026-09-15 21:42:06,294 | INFO    | main | step 1537    engine=pytorch train=5.9813 blocks=691 val_best=inf
2026-09-15 21:42:16,323 | INFO    | main | step 1564    engine=pytorch train=5.9775 blocks=691 val_best=inf
2026-09-15 21:42:26,658 | INFO    | main | step 1591    engine=pytorch train=5.9811 blocks=691 val_best=inf
2026-09-15 21:42:30,028 | INFO    | pytorch_trainer | M step=1600   train=5.9836  35742.0 tok/s  step=0.115s  cpu=1.9% gpu=56.0% vram=1597.0MB temp=72.0C pw=50.09W
2026-09-15 21:42:36,761 | INFO    | main | step 1618    engine=pytorch train=5.9821 blocks=691 val_best=inf
2026-09-15 21:42:46,876 | INFO    | main | step 1645    engine=pytorch train=5.9815 blocks=691 val_best=inf
2026-09-15 21:42:56,930 | INFO    | main | step 1672    engine=pytorch train=5.9811 blocks=691 val_best=inf
2026-09-15 21:43:07,211 | INFO    | main | step 1699    engine=pytorch train=5.9829 blocks=691 val_best=inf
2026-09-15 21:43:07,630 | INFO    | pytorch_trainer | M step=1700   train=5.9351  35731.8 tok/s  step=0.115s  cpu=40.6% gpu=63.0% vram=1630.0MB temp=75.0C pw=50.46W
2026-09-15 21:43:17,410 | INFO    | main | step 1725    engine=pytorch train=5.9801 blocks=691 val_best=inf
2026-09-15 21:43:27,572 | INFO    | main | step 1751    engine=pytorch train=5.9771 blocks=691 val_best=inf
2026-09-15 21:43:30,193 | WARNING | self_learner | PLATEAU detected after 282 stagnant steps (best rolling avg 5.9749) - refreshing knowledge
2026-09-15 21:43:30,193 | INFO    | data_engine | knowledge discovery triggered
2026-09-15 21:43:41,461 | INFO    | data_engine | fetched 4/4 targets
2026-09-15 21:43:41,469 | INFO    | data_engine | collect_from(4 urls): 8 usable chunks
2026-09-15 21:43:41,709 | INFO    | data_engine | discovery round 156 added 0 block(s); buffer now 691
2026-09-15 21:43:41,710 | INFO    | main | step 1758    engine=pytorch train=5.9763 blocks=691 val_best=inf
2026-09-15 21:43:52,005 | INFO    | main | step 1785    engine=pytorch train=5.9757 blocks=691 val_best=inf
2026-09-15 21:43:57,610 | INFO    | pytorch_trainer | M step=1800   train=5.9496  35452.0 tok/s  step=0.116s  cpu=11.5% gpu=67.0% vram=1655.0MB temp=73.0C pw=49.88W
2026-09-15 21:44:02,099 | INFO    | main | step 1812    engine=pytorch train=5.9735 blocks=691 val_best=inf
2026-09-15 21:44:12,223 | INFO    | main | step 1839    engine=pytorch train=5.9796 blocks=691 val_best=inf
2026-09-15 21:44:22,287 | INFO    | main | step 1866    engine=pytorch train=5.9782 blocks=691 val_best=inf
2026-09-15 21:44:32,389 | INFO    | main | step 1893    engine=pytorch train=5.9804 blocks=691 val_best=inf
2026-09-15 21:44:35,040 | INFO    | pytorch_trainer | M step=1900   train=6.0863  35359.7 tok/s  step=0.116s  cpu=5.3% gpu=10.0% vram=1622.0MB temp=71.0C pw=50.03W
2026-09-15 21:44:42,496 | INFO    | main | step 1920    engine=pytorch train=5.9860 blocks=691 val_best=inf
