step,train_loss,step_s,tokens_s,cpu_pct,temp_c,gpu_pct,vram_mb,power_w
8000,2.55716,0.1224,33457.6,7.5,75.0,36.0,1459.0,49.05
8100,2.42931,0.123,33299.3,2.6,71.0,0.0,1459.0,49.48
8200,2.30569,0.1226,33419.2,2.7,71.0,0.0,1459.0,45.28
8300,2.46477,0.1225,33427.6,2.6,72.0,0.0,1459.0,50.39
8400,2.57813,0.1225,33437.3,3.9,72.0,0.0,1459.0,50.3
8500,2.16098,0.1225,33438.8,7.4,74.0,96.0,1459.0,50.85
8600,2.44864,0.1224,33477.0,2.9,72.0,27.0,1459.0,50.57
8700,2.46646,0.1223,33483.4,1.8,73.0,0.0,1459.0,49.03
8800,2.44419,0.1229,33338.0,1.1,71.0,0.0,1459.0,47.79
8900,2.41055,0.1229,33337.8,1.8,74.0,18.0,1459.0,50.83
9000,2.39596,0.1229,33332.8,5.8,71.0,17.0,1459.0,46.18
9100,2.51105,0.1225,33450.1,5.3,75.0,96.0,1459.0,50.37
9200,2.4736,0.1225,33447.6,4.5,72.0,0.0,1459.0,50.59
9300,2.44068,0.122,33585.8,2.2,72.0,0.0,1459.0,50.48
9400,2.50745,0.1223,33490.7,13.6,69.0,0.0,1459.0,35.14
9500,2.37719,0.1223,33486.7,12.4,71.0,17.0,1459.0,46.28
9600,2.35545,0.1226,33417.2,3.5,74.0,86.0,1459.0,50.8
9700,2.36935,0.1226,33414.6,3.9,75.0,92.0,1459.0,49.28
9800,2.49693,0.1226,33422.2,3.3,71.0,0.0,1459.0,46.5
9900,2.45347,0.1222,33513.4,5.6,72.0,33.0,1459.0,50.68
10000,2.41084,0.1222,33519.0,8.8,74.0,73.0,1459.0,49.3
10100,2.47288,0.1219,33589.4,3.1,75.0,34.0,1459.0,50.31
10200,2.36923,0.122,33587.5,3.9,75.0,66.0,1459.0,50.28
10300,2.17505,0.122,33582.8,1.8,72.0,52.0,1459.0,50.42
10400,2.33186,0.1228,33342.1,4.4,71.0,0.0,1459.0,50.32
10500,2.33585,0.1228,33347.5,4.8,71.0,18.0,1459.0,46.44
10600,2.30746,0.1228,33345.5,2.9,72.0,0.0,1459.0,50.65
10700,2.16935,0.1228,33349.9,3.1,72.0,0.0,1459.0,50.33
10800,2.2913,0.1228,33347.4,3.9,72.0,0.0,1459.0,48.46
10900,2.31995,0.1224,33460.6,2.6,75.0,53.0,1459.0,50.39
11000,2.33798,0.1229,33334.3,7.8,72.0,68.0,1459.0,50.7
11100,2.24708,0.1237,33113.1,2.6,71.0,82.0,1459.0,50.16
11200,2.22253,0.1237,33117.5,1.8,73.0,96.0,1459.0,49.96
11300,2.44367,0.1237,33112.8,2.5,71.0,0.0,1459.0,49.15
11400,2.44158,0.1232,33240.7,3.5,72.0,0.0,1459.0,49.75
11500,2.25463,0.1228,33364.4,17.0,72.0,0.0,1459.0,50.59
11600,2.38199,0.122,33583.9,2.2,72.0,0.0,1458.0,50.59
11700,2.13831,0.1219,33588.8,5.2,75.0,67.0,1458.0,48.77
11800,2.27,0.1228,33361.4,2.2,74.0,8.0,1458.0,47.5
11900,2.32829,0.1228,33360.2,2.6,72.0,0.0,1458.0,50.2
12000,2.29405,0.1228,33356.1,8.6,72.0,7.0,1458.0,46.31
