2026-09-15 22:11:34,238 | INFO    | main | ================================================================
2026-09-15 22:11:34,238 | INFO    | main | self-learning pipeline (steps=6000, model=6L/512E, vocab=4096)
2026-09-15 22:11:34,238 | INFO    | main | ================================================================
2026-09-15 22:11:34,473 | INFO    | data_engine | buffer has 691 valid block(s); skipping seed
2026-09-15 22:11:34,473 | INFO    | main | engine: Standard PyTorch AMP (forced)
2026-09-15 22:11:34,477 | INFO    | data_engine | corpus mmap already present (corpus_edb1b4ab7183bb64.npy)
2026-09-15 22:11:46,761 | INFO    | main | step 22      engine=pytorch train=7.7769 blocks=691 val_best=inf
2026-09-15 22:11:56,847 | INFO    | main | step 49      engine=pytorch train=7.0399 blocks=691 val_best=inf
2026-09-15 22:12:06,907 | INFO    | main | step 76      engine=pytorch train=6.6072 blocks=691 val_best=inf
2026-09-15 22:12:15,918 | INFO    | pytorch_trainer | M step=100    train=6.0368  30810.5 tok/s  step=0.133s  cpu=2.5% gpu=18.0% vram=1617.0MB temp=70.0C pw=47.38W
2026-09-15 22:12:17,056 | INFO    | main | step 103     engine=pytorch train=6.3497 blocks=691 val_best=inf
2026-09-15 22:12:27,132 | INFO    | main | step 130     engine=pytorch train=6.2023 blocks=691 val_best=inf
2026-09-15 22:12:37,217 | INFO    | main | step 157     engine=pytorch train=6.1159 blocks=691 val_best=inf
2026-09-15 22:12:47,292 | INFO    | main | step 184     engine=pytorch train=6.0915 blocks=691 val_best=inf
2026-09-15 22:12:53,328 | INFO    | pytorch_trainer | M step=200    train=6.0145  33318.5 tok/s  step=0.123s  cpu=7.8% gpu=82.0% vram=1615.0MB temp=72.0C pw=48.18W
2026-09-15 22:12:57,424 | INFO    | main | step 211     engine=pytorch train=6.0544 blocks=691 val_best=inf
2026-09-15 22:13:01,101 | WARNING | self_learner | PLATEAU detected after 100 stagnant steps (best rolling avg 5.9963) - refreshing knowledge
2026-09-15 22:13:01,101 | INFO    | data_engine | knowledge discovery triggered
2026-09-15 22:13:01,473 | INFO    | data_engine | fetched 4/4 targets
2026-09-15 22:13:01,475 | INFO    | data_engine | collect_from(4 urls): 4 usable chunks
2026-09-15 22:13:01,702 | INFO    | data_engine | discovery round 162 added 0 block(s); buffer now 691
2026-09-15 22:13:07,644 | INFO    | main | step 237     engine=pytorch train=6.0288 blocks=691 val_best=inf
2026-09-15 22:13:17,654 | INFO    | main | step 263     engine=pytorch train=6.0167 blocks=691 val_best=inf
2026-09-15 22:13:27,850 | INFO    | main | step 290     engine=pytorch train=6.0061 blocks=691 val_best=inf
2026-09-15 22:13:31,650 | INFO    | pytorch_trainer | M step=300    train=5.9995  34262.5 tok/s  step=0.119s  cpu=5.7% gpu=0.0% vram=1615.0MB temp=72.0C pw=49.81W
2026-09-15 22:13:38,069 | INFO    | main | step 317     engine=pytorch train=6.0066 blocks=691 val_best=inf
2026-09-15 22:13:48,257 | INFO    | main | step 344     engine=pytorch train=6.0035 blocks=691 val_best=inf
2026-09-15 22:13:58,505 | INFO    | main | step 371     engine=pytorch train=5.9972 blocks=691 val_best=inf
2026-09-15 22:14:08,676 | INFO    | main | step 398     engine=pytorch train=5.9959 blocks=691 val_best=inf
2026-09-15 22:14:09,481 | INFO    | pytorch_trainer | M step=400    train=5.9927  34740.1 tok/s  step=0.118s  cpu=3.1% gpu=0.0% vram=1615.0MB temp=72.0C pw=50.05W
2026-09-15 22:14:18,968 | INFO    | main | step 425     engine=pytorch train=5.9957 blocks=691 val_best=inf
2026-09-15 22:14:29,133 | INFO    | main | step 452     engine=pytorch train=5.9924 blocks=691 val_best=inf
2026-09-15 22:14:39,193 | INFO    | main | step 479     engine=pytorch train=5.9856 blocks=691 val_best=inf
2026-09-15 22:14:47,581 | INFO    | pytorch_trainer | M step=500    train=6.0077  35018.5 tok/s  step=0.117s  cpu=9.0% gpu=18.0% vram=1615.0MB temp=71.0C pw=46.14W
2026-09-15 22:14:49,439 | INFO    | main | step 505     engine=pytorch train=5.9901 blocks=691 val_best=inf
2026-09-15 22:14:59,717 | INFO    | main | step 532     engine=pytorch train=5.9891 blocks=691 val_best=inf
2026-09-15 22:15:09,951 | INFO    | main | step 559     engine=pytorch train=5.9850 blocks=691 val_best=inf
2026-09-15 22:15:20,187 | INFO    | main | step 585     engine=pytorch train=5.9878 blocks=691 val_best=inf
2026-09-15 22:15:26,111 | INFO    | pytorch_trainer | M step=600    train=6.0123  36256.3 tok/s  step=0.113s  cpu=3.8% gpu=0.0% vram=1615.0MB temp=72.0C pw=50.11W
2026-09-15 22:15:30,601 | INFO    | main | step 612     engine=pytorch train=5.9894 blocks=691 val_best=inf
2026-09-15 22:15:40,754 | INFO    | main | step 638     engine=pytorch train=5.9889 blocks=691 val_best=inf
2026-09-15 22:15:51,139 | INFO    | main | step 664     engine=pytorch train=5.9893 blocks=691 val_best=inf
2026-09-15 22:16:01,213 | INFO    | main | step 690     engine=pytorch train=5.9966 blocks=691 val_best=inf
2026-09-15 22:16:04,934 | INFO    | pytorch_trainer | M step=700    train=5.9744  36231.3 tok/s  step=0.113s  cpu=3.5% gpu=0.0% vram=1615.0MB temp=72.0C pw=49.17W
2026-09-15 22:16:11,474 | INFO    | main | step 717     engine=pytorch train=5.9910 blocks=691 val_best=inf
2026-09-15 22:16:21,723 | INFO    | main | step 743     engine=pytorch train=5.9866 blocks=691 val_best=inf
2026-09-15 22:16:31,777 | INFO    | main | step 763     engine=pytorch train=5.9817 blocks=691 val_best=inf
2026-09-15 22:16:42,106 | INFO    | main | step 790     engine=pytorch train=5.9783 blocks=691 val_best=inf
2026-09-15 22:16:45,886 | INFO    | pytorch_trainer | M step=800    train=5.9607  36041.9 tok/s  step=0.114s  cpu=1.3% gpu=45.0% vram=1615.0MB temp=71.0C pw=47.8W
2026-09-15 22:16:52,237 | INFO    | main | step 817     engine=pytorch train=5.9853 blocks=691 val_best=inf
2026-09-15 22:17:02,464 | INFO    | main | step 844     engine=pytorch train=5.9895 blocks=691 val_best=inf
2026-09-15 22:17:12,543 | INFO    | main | step 871     engine=pytorch train=5.9872 blocks=691 val_best=inf
2026-09-15 22:17:22,775 | INFO    | main | step 898     engine=pytorch train=5.9894 blocks=691 val_best=inf
2026-09-15 22:17:23,592 | INFO    | pytorch_trainer | M step=900    train=5.9932  36040.7 tok/s  step=0.114s  cpu=2.2% gpu=0.0% vram=1615.0MB temp=72.0C pw=49.91W
2026-09-15 22:17:33,133 | INFO    | main | step 925     engine=pytorch train=5.9933 blocks=691 val_best=inf
2026-09-15 22:17:43,175 | INFO    | main | step 951     engine=pytorch train=5.9908 blocks=691 val_best=inf
2026-09-15 22:17:53,444 | INFO    | main | step 978     engine=pytorch train=5.9884 blocks=691 val_best=inf
2026-09-15 22:18:01,335 | WARNING | self_learner | PLATEAU detected after 236 stagnant steps (best rolling avg 5.9777) - refreshing knowledge
2026-09-15 22:18:01,335 | INFO    | data_engine | knowledge discovery triggered
2026-09-15 22:18:01,708 | INFO    | data_engine | fetched 4/4 targets
2026-09-15 22:18:01,708 | INFO    | data_engine | collect_from(4 urls): 4 usable chunks
2026-09-15 22:18:01,950 | INFO    | data_engine | discovery round 163 added 0 block(s); buffer now 691
2026-09-15 22:18:02,612 | INFO    | pytorch_trainer | M step=1000   train=6.0814  36037.2 tok/s  step=0.114s  cpu=8.5% gpu=18.0% vram=1615.0MB temp=71.0C pw=41.56W
2026-09-15 22:18:03,746 | INFO    | main | step 1003    engine=pytorch train=5.9910 blocks=691 val_best=inf
2026-09-15 22:18:13,817 | INFO    | main | step 1030    engine=pytorch train=5.9914 blocks=691 val_best=inf
2026-09-15 22:18:23,934 | INFO    | main | step 1057    engine=pytorch train=5.9873 blocks=691 val_best=inf
2026-09-15 22:18:34,143 | INFO    | main | step 1083    engine=pytorch train=5.9855 blocks=691 val_best=inf
2026-09-15 22:18:40,848 | INFO    | pytorch_trainer | M step=1100   train=5.9843  35997.7 tok/s  step=0.114s  cpu=3.3% gpu=67.0% vram=1615.0MB temp=73.0C pw=49.88W
2026-09-15 22:18:44,372 | INFO    | main | step 1109    engine=pytorch train=5.9908 blocks=691 val_best=inf
2026-09-15 22:18:54,712 | INFO    | main | step 1135    engine=pytorch train=5.9878 blocks=691 val_best=inf
2026-09-15 22:19:04,979 | INFO    | main | step 1156    engine=pytorch train=5.9923 blocks=691 val_best=inf
2026-09-15 22:19:15,245 | INFO    | main | step 1183    engine=pytorch train=5.9902 blocks=691 val_best=inf
2026-09-15 22:19:21,599 | INFO    | pytorch_trainer | M step=1200   train=6.0275  35860.3 tok/s  step=0.114s  cpu=7.0% gpu=0.0% vram=1615.0MB temp=72.0C pw=49.95W
2026-09-15 22:19:25,335 | INFO    | main | step 1210    engine=pytorch train=5.9857 blocks=691 val_best=inf
2026-09-15 22:19:35,624 | INFO    | main | step 1237    engine=pytorch train=5.9853 blocks=691 val_best=inf
2026-09-15 22:19:45,745 | INFO    | main | step 1263    engine=pytorch train=5.9820 blocks=691 val_best=inf
2026-09-15 22:19:57,764 | INFO    | main | step 1288    engine=pytorch train=5.9825 blocks=691 val_best=inf
