2026-09-15 15:24:13,359 | INFO    | main | ================================================================
2026-09-15 15:24:13,359 | INFO    | main | self-learning pipeline (steps=6000, model=6L/512E, vocab=4096)
2026-09-15 15:24:13,359 | INFO    | main | ================================================================
2026-09-15 15:24:13,575 | INFO    | data_engine | buffer has 687 valid block(s); skipping seed
2026-09-15 15:24:13,576 | INFO    | main | engine: Standard PyTorch AMP (forced)
2026-09-15 15:24:13,579 | INFO    | data_engine | corpus mmap already present (corpus_f7eb467c1d7b157a.npy)
2026-09-15 15:24:25,214 | INFO    | main | step 22      engine=pytorch train=7.8538 blocks=687 val_best=inf
2026-09-15 15:24:35,421 | INFO    | main | step 49      engine=pytorch train=7.0907 blocks=687 val_best=inf
2026-09-15 15:24:45,609 | INFO    | main | step 76      engine=pytorch train=6.6357 blocks=687 val_best=inf
2026-09-15 15:24:54,740 | INFO    | pytorch_trainer | M step=100    train=5.9529  29554.2 tok/s  step=0.139s  cpu=2.6% gpu=0.0% vram=1372.0MB temp=71.0C pw=49.45W
2026-09-15 15:24:55,890 | INFO    | main | step 103     engine=pytorch train=6.3640 blocks=687 val_best=inf
2026-09-15 15:25:06,146 | INFO    | main | step 130     engine=pytorch train=6.2126 blocks=687 val_best=inf
2026-09-15 15:25:16,373 | INFO    | main | step 157     engine=pytorch train=6.1178 blocks=687 val_best=inf
2026-09-15 15:25:26,555 | INFO    | main | step 184     engine=pytorch train=6.0565 blocks=687 val_best=inf
2026-09-15 15:25:32,672 | INFO    | pytorch_trainer | M step=200    train=5.8415  31433.3 tok/s  step=0.130s  cpu=3.0% gpu=34.0% vram=1345.0MB temp=74.0C pw=47.72W
2026-09-15 15:25:36,840 | INFO    | main | step 211     engine=pytorch train=5.9739 blocks=687 val_best=inf
2026-09-15 15:25:47,030 | INFO    | main | step 238     engine=pytorch train=5.7130 blocks=687 val_best=inf
2026-09-15 15:25:57,172 | INFO    | main | step 264     engine=pytorch train=5.4071 blocks=687 val_best=inf
2026-09-15 15:26:07,245 | INFO    | main | step 290     engine=pytorch train=5.1399 blocks=687 val_best=inf
2026-09-15 15:26:11,073 | INFO    | pytorch_trainer | M step=300    train=4.6543  32159.4 tok/s  step=0.127s  cpu=1.9% gpu=97.0% vram=1345.0MB temp=73.0C pw=49.33W
2026-09-15 15:26:17,511 | INFO    | main | step 317     engine=pytorch train=4.9083 blocks=687 val_best=inf
2026-09-15 15:26:27,602 | INFO    | main | step 343     engine=pytorch train=4.7342 blocks=687 val_best=inf
2026-09-15 15:26:37,707 | INFO    | main | step 369     engine=pytorch train=4.6171 blocks=687 val_best=inf
2026-09-15 15:26:47,977 | INFO    | main | step 395     engine=pytorch train=4.5081 blocks=687 val_best=inf
2026-09-15 15:26:50,067 | INFO    | pytorch_trainer | M step=400    train=4.3105  32533.5 tok/s  step=0.126s  cpu=3.6% gpu=25.0% vram=1345.0MB temp=75.0C pw=50.3W
2026-09-15 15:26:58,036 | INFO    | main | step 421     engine=pytorch train=4.4182 blocks=687 val_best=inf
2026-09-15 15:27:08,156 | INFO    | main | step 447     engine=pytorch train=4.3522 blocks=687 val_best=inf
2026-09-15 15:27:18,389 | INFO    | main | step 474     engine=pytorch train=4.2954 blocks=687 val_best=inf
2026-09-15 15:27:29,108 | INFO    | pytorch_trainer | M step=500    train=4.1576  32760.2 tok/s  step=0.125s  cpu=6.6% gpu=13.0% vram=1345.0MB temp=71.0C pw=46.13W
2026-09-15 15:27:29,480 | INFO    | main | step 501     engine=pytorch train=4.2367 blocks=687 val_best=inf
2026-09-15 15:27:39,677 | INFO    | main | step 528     engine=pytorch train=4.1940 blocks=687 val_best=inf
2026-09-15 15:27:49,803 | INFO    | main | step 554     engine=pytorch train=4.1599 blocks=687 val_best=inf
2026-09-15 15:28:00,002 | INFO    | main | step 581     engine=pytorch train=4.1313 blocks=687 val_best=inf
2026-09-15 15:28:07,508 | INFO    | pytorch_trainer | M step=600    train=3.8988  33681.3 tok/s  step=0.122s  cpu=2.3% gpu=0.0% vram=1345.0MB temp=73.0C pw=50.46W
2026-09-15 15:28:10,147 | INFO    | main | step 607     engine=pytorch train=4.1049 blocks=687 val_best=inf
2026-09-15 15:28:20,389 | INFO    | main | step 634     engine=pytorch train=4.0822 blocks=687 val_best=inf
2026-09-15 15:28:30,638 | INFO    | main | step 655     engine=pytorch train=4.0668 blocks=687 val_best=inf
2026-09-15 15:28:40,856 | INFO    | main | step 682     engine=pytorch train=4.0429 blocks=687 val_best=inf
2026-09-15 15:28:47,802 | INFO    | pytorch_trainer | M step=700    train=3.8702  33588.3 tok/s  step=0.122s  cpu=3.5% gpu=44.0% vram=1342.0MB temp=75.0C pw=50.04W
2026-09-15 15:28:51,016 | INFO    | main | step 708     engine=pytorch train=4.0098 blocks=687 val_best=inf
2026-09-15 15:29:01,166 | INFO    | main | step 734     engine=pytorch train=3.9783 blocks=687 val_best=inf
2026-09-15 15:29:11,208 | INFO    | main | step 759     engine=pytorch train=3.9435 blocks=687 val_best=inf
2026-09-15 15:29:21,230 | INFO    | main | step 785     engine=pytorch train=3.9216 blocks=687 val_best=inf
2026-09-15 15:29:27,422 | INFO    | pytorch_trainer | M step=800    train=3.8231  33584.9 tok/s  step=0.122s  cpu=2.2% gpu=0.0% vram=1342.0MB temp=71.0C pw=46.73W
2026-09-15 15:29:31,462 | INFO    | main | step 810     engine=pytorch train=3.8884 blocks=687 val_best=inf
2026-09-15 15:29:41,822 | INFO    | main | step 836     engine=pytorch train=3.8599 blocks=687 val_best=inf
2026-09-15 15:29:52,149 | INFO    | main | step 863     engine=pytorch train=3.8277 blocks=687 val_best=inf
2026-09-15 15:30:02,516 | INFO    | main | step 889     engine=pytorch train=3.7950 blocks=687 val_best=inf
2026-09-15 15:30:06,972 | INFO    | pytorch_trainer | M step=900    train=3.7440  33574.4 tok/s  step=0.122s  cpu=1.3% gpu=0.0% vram=1342.0MB temp=72.0C pw=50.42W
2026-09-15 15:30:12,664 | INFO    | main | step 914     engine=pytorch train=3.7861 blocks=687 val_best=inf
2026-09-15 15:30:22,832 | INFO    | main | step 940     engine=pytorch train=3.7601 blocks=687 val_best=inf
2026-09-15 15:30:32,951 | INFO    | main | step 965     engine=pytorch train=3.7387 blocks=687 val_best=inf
2026-09-15 15:30:43,119 | INFO    | main | step 991     engine=pytorch train=3.7195 blocks=687 val_best=inf
2026-09-15 15:30:47,125 | INFO    | pytorch_trainer | M step=1000   train=3.6192  33424.6 tok/s  step=0.122s  cpu=16.8% gpu=0.0% vram=1342.0MB temp=71.0C pw=45.7W
2026-09-15 15:30:53,466 | INFO    | main | step 1016    engine=pytorch train=3.6945 blocks=687 val_best=inf
2026-09-15 15:31:03,588 | INFO    | main | step 1042    engine=pytorch train=3.6689 blocks=687 val_best=inf
2026-09-15 15:31:13,723 | INFO    | main | step 1068    engine=pytorch train=3.6400 blocks=687 val_best=inf
2026-09-15 15:31:23,960 | INFO    | main | step 1094    engine=pytorch train=3.6050 blocks=687 val_best=inf
2026-09-15 15:31:26,422 | INFO    | pytorch_trainer | M step=1100   train=3.6153  33398.2 tok/s  step=0.123s  cpu=11.2% gpu=0.0% vram=1342.0MB temp=72.0C pw=50.25W
2026-09-15 15:31:33,980 | INFO    | main | step 1120    engine=pytorch train=3.5931 blocks=687 val_best=inf
2026-09-15 15:31:44,291 | INFO    | main | step 1146    engine=pytorch train=3.5808 blocks=687 val_best=inf
2026-09-15 15:31:54,463 | INFO    | main | step 1172    engine=pytorch train=3.5605 blocks=687 val_best=inf
2026-09-15 15:32:04,612 | INFO    | main | step 1198    engine=pytorch train=3.5418 blocks=687 val_best=inf
2026-09-15 15:32:05,392 | INFO    | pytorch_trainer | M step=1200   train=3.5411  33507.8 tok/s  step=0.122s  cpu=11.8% gpu=0.0% vram=1342.0MB temp=73.0C pw=50.53W
2026-09-15 15:32:14,868 | INFO    | main | step 1225    engine=pytorch train=3.5227 blocks=687 val_best=inf
2026-09-15 15:32:25,120 | INFO    | main | step 1250    engine=pytorch train=3.5011 blocks=687 val_best=inf
2026-09-15 15:32:35,388 | INFO    | main | step 1277    engine=pytorch train=3.4827 blocks=687 val_best=inf
2026-09-15 15:32:44,105 | INFO    | pytorch_trainer | M step=1300   train=3.4016  33497.7 tok/s  step=0.122s  cpu=1.8% gpu=72.0% vram=1342.0MB temp=75.0C pw=50.58W
2026-09-15 15:32:45,416 | INFO    | main | step 1303    engine=pytorch train=3.4701 blocks=687 val_best=inf
2026-09-15 15:32:55,748 | INFO    | main | step 1330    engine=pytorch train=3.4604 blocks=687 val_best=inf
2026-09-15 15:33:05,837 | INFO    | main | step 1356    engine=pytorch train=3.4501 blocks=687 val_best=inf
2026-09-15 15:33:15,994 | INFO    | main | step 1382    engine=pytorch train=3.4368 blocks=687 val_best=inf
2026-09-15 15:33:23,036 | INFO    | pytorch_trainer | M step=1400   train=3.4289  33501.7 tok/s  step=0.122s  cpu=2.3% gpu=0.0% vram=1342.0MB temp=72.0C pw=50.08W
2026-09-15 15:33:26,143 | INFO    | main | step 1408    engine=pytorch train=3.4110 blocks=687 val_best=inf
2026-09-15 15:33:36,507 | INFO    | main | step 1434    engine=pytorch train=3.3972 blocks=687 val_best=inf
2026-09-15 15:33:46,616 | INFO    | main | step 1460    engine=pytorch train=3.3725 blocks=687 val_best=inf
2026-09-15 15:33:56,885 | INFO    | main | step 1481    engine=pytorch train=3.3555 blocks=687 val_best=inf
2026-09-15 15:34:04,605 | INFO    | pytorch_trainer | M step=1500   train=3.2620  33536.8 tok/s  step=0.122s  cpu=6.5% gpu=1.0% vram=1342.0MB temp=71.0C pw=49.4W
2026-09-15 15:34:07,289 | INFO    | main | step 1507    engine=pytorch train=3.3457 blocks=687 val_best=inf
2026-09-15 15:34:17,392 | INFO    | main | step 1533    engine=pytorch train=3.3313 blocks=687 val_best=inf
2026-09-15 15:34:27,759 | INFO    | main | step 1559    engine=pytorch train=3.3204 blocks=687 val_best=inf
2026-09-15 15:34:37,868 | INFO    | main | step 1585    engine=pytorch train=3.3203 blocks=687 val_best=inf
2026-09-15 15:34:43,555 | INFO    | pytorch_trainer | M step=1600   train=3.2877  33562.2 tok/s  step=0.122s  cpu=1.8% gpu=61.0% vram=1342.0MB temp=73.0C pw=50.74W
2026-09-15 15:34:48,101 | INFO    | main | step 1612    engine=pytorch train=3.3132 blocks=687 val_best=inf
2026-09-15 15:34:58,110 | INFO    | main | step 1637    engine=pytorch train=3.3011 blocks=687 val_best=inf
2026-09-15 15:35:08,421 | INFO    | main | step 1663    engine=pytorch train=3.2831 blocks=687 val_best=inf
2026-09-15 15:35:18,785 | INFO    | main | step 1690    engine=pytorch train=3.2836 blocks=687 val_best=inf
2026-09-15 15:35:22,872 | INFO    | pytorch_trainer | M step=1700   train=3.3796  33556.1 tok/s  step=0.122s  cpu=1.9% gpu=0.0% vram=1358.0MB temp=72.0C pw=46.12W
2026-09-15 15:35:28,852 | INFO    | main | step 1715    engine=pytorch train=3.2809 blocks=687 val_best=inf
2026-09-15 15:35:38,956 | INFO    | main | step 1741    engine=pytorch train=3.2709 blocks=687 val_best=inf
2026-09-15 15:35:49,314 | INFO    | main | step 1767    engine=pytorch train=3.2488 blocks=687 val_best=inf
2026-09-15 15:35:59,519 | INFO    | main | step 1793    engine=pytorch train=3.2285 blocks=687 val_best=inf
2026-09-15 15:36:02,287 | INFO    | pytorch_trainer | M step=1800   train=3.3201  33366.0 tok/s  step=0.123s  cpu=2.6% gpu=71.0% vram=1358.0MB temp=72.0C pw=50.07W
2026-09-15 15:36:09,642 | INFO    | main | step 1819    engine=pytorch train=3.2238 blocks=687 val_best=inf
2026-09-15 15:36:20,007 | INFO    | main | step 1845    engine=pytorch train=3.2210 blocks=687 val_best=inf
2026-09-15 15:36:30,034 | INFO    | main | step 1871    engine=pytorch train=3.2081 blocks=687 val_best=inf
2026-09-15 15:36:40,282 | INFO    | main | step 1897    engine=pytorch train=3.2088 blocks=687 val_best=inf
