step,train_loss,step_s,tokens_s,cpu_pct,temp_c,gpu_pct,vram_mb,power_w
7900,5.94514,0.1286,31850.6,2.2,71.0,0.0,1314.0,48.07
8000,5.97038,0.1286,31849.9,7.6,71.0,12.0,1314.0,46.38
8100,6.02324,0.1286,31842.2,10.8,71.0,0.0,1314.0,49.65
8200,5.93621,0.1286,31849.8,0.4,71.0,12.0,1314.0,49.38
8300,5.95522,0.1286,31844.8,1.3,71.0,0.0,1314.0,49.42
8400,5.98309,0.1286,31838.8,0.8,71.0,0.0,1314.0,45.4
8500,5.96536,0.1286,31840.3,4.4,71.0,17.0,1314.0,45.71
8600,5.99125,0.1286,31845.9,1.2,71.0,0.0,1314.0,45.74
8700,5.96367,0.1286,31848.3,2.6,74.0,56.0,1314.0,47.94
8800,5.94375,0.1286,31844.2,0.9,75.0,96.0,1314.0,49.31
8900,5.92345,0.129,31740.0,0.9,71.0,0.0,1314.0,50.29
9000,5.98486,0.129,31739.9,5.4,71.0,0.0,1314.0,45.41
9100,5.95452,0.129,31742.1,3.1,71.0,0.0,1314.0,47.28
9200,5.92246,0.1291,31724.0,0.9,72.0,0.0,1314.0,49.69
9300,5.9549,0.1291,31726.0,2.2,71.0,0.0,1314.0,49.4
9400,5.9946,0.1287,31832.5,1.3,72.0,50.0,1314.0,49.83
9500,5.93914,0.1287,31831.9,6.2,71.0,11.0,1314.0,50.15
9600,5.98871,0.1287,31827.0,0.9,71.0,0.0,1314.0,49.56
9700,6.03817,0.1286,31846.4,2.2,75.0,38.0,1314.0,50.08
9800,5.98072,0.1286,31850.0,1.3,72.0,0.0,1314.0,50.08
9900,5.9737,0.1286,31855.4,2.2,71.0,61.0,1314.0,47.11
10000,6.02192,0.1286,31851.1,5.4,71.0,19.0,1314.0,47.97
10100,5.97126,0.1288,31812.3,9.7,74.0,32.0,1314.0,47.68
10200,5.88847,0.1294,31652.7,2.3,71.0,0.0,1314.0,46.9
10300,6.0137,0.1294,31649.5,2.6,73.0,22.0,1314.0,46.82
10400,5.9591,0.1294,31646.6,0.9,71.0,0.0,1314.0,49.68
10500,5.96503,0.13,31513.7,8.4,69.0,17.0,1314.0,45.2
10600,6.04961,0.1298,31546.6,8.7,70.0,35.0,1314.0,47.49
10700,5.92435,0.1298,31552.5,9.3,72.0,2.0,1314.0,46.85
10800,6.00777,0.1303,31429.9,11.4,70.0,0.0,1314.0,50.08
10900,5.9665,0.1307,31337.3,10.5,71.0,76.0,1314.0,50.03
11000,5.96706,0.1303,31442.9,15.8,70.0,10.0,1314.0,44.69
11100,5.93922,0.1304,31405.8,2.8,74.0,73.0,1314.0,49.99
11200,5.97498,0.1301,31482.1,0.9,70.0,0.0,1314.0,49.92
11300,5.96688,0.1295,31624.3,0.5,73.0,0.0,1314.0,48.33
11400,5.97619,0.1291,31733.2,2.1,70.0,0.0,1314.0,49.8
11500,5.94496,0.1289,31776.0,5.1,70.0,18.0,1314.0,45.21
11600,5.89337,0.1286,31839.2,3.7,70.0,0.0,1314.0,49.1
11700,5.94799,0.1283,31926.4,1.3,71.0,0.0,1314.0,49.68
11800,5.98553,0.1283,31920.6,2.2,71.0,0.0,1314.0,49.83
11900,5.96256,0.1283,31920.4,1.3,71.0,19.0,1314.0,46.92
12000,5.98838,0.1283,31924.0,7.5,71.0,0.0,1314.0,49.8
12100,6.02579,0.1283,31921.0,1.7,72.0,73.0,1314.0,49.72
12200,5.96745,0.1283,31921.5,0.9,71.0,0.0,1314.0,49.99
12300,5.92365,0.1283,31925.3,0.4,70.0,0.0,1314.0,48.59
12400,6.06001,0.1283,31924.1,3.0,72.0,0.0,1314.0,49.66
12500,6.07064,0.1283,31926.1,6.0,70.0,18.0,1314.0,45.59
12600,5.94464,0.1283,31928.3,3.1,73.0,98.0,1314.0,49.2
12700,5.93093,0.1283,31928.8,0.9,70.0,0.0,1314.0,49.59
12800,6.02184,0.1283,31930.0,1.8,70.0,0.0,1314.0,49.39
12900,5.9839,0.1283,31930.1,0.9,73.0,95.0,1314.0,50.18
13000,5.93651,0.1283,31929.8,4.1,70.0,17.0,1314.0,45.31
13100,6.07027,0.1283,31927.3,0.4,72.0,87.0,1314.0,48.78
13200,5.95586,0.1283,31926.4,2.6,70.0,0.0,1314.0,48.26
13300,5.93324,0.1283,31920.6,0.9,71.0,0.0,1314.0,49.38
13400,5.95681,0.1283,31923.0,1.8,71.0,5.0,1314.0,50.15
13500,5.9486,0.1283,31918.8,5.2,70.0,4.0,1314.0,46.14
13600,6.01134,0.1283,31921.6,3.2,73.0,24.0,1314.0,48.27
13700,5.90691,0.1283,31928.3,0.9,71.0,0.0,1314.0,49.29
13800,5.98394,0.1283,31927.8,2.6,70.0,3.0,1314.0,46.47
13900,5.94011,0.1283,31925.4,2.3,71.0,0.0,1314.0,49.92
14000,6.02108,0.1283,31930.8,9.0,70.0,18.0,1314.0,47.91
14100,5.97754,0.1283,31928.1,1.3,70.0,0.0,1314.0,49.58
14200,5.97973,0.1283,31923.0,0.9,71.0,16.0,1314.0,50.21
14300,5.9947,0.1286,31852.0,0.9,70.0,0.0,1314.0,48.59
14400,5.97445,0.1286,31854.6,1.8,71.0,0.0,1314.0,49.99
14500,5.9719,0.1286,31853.3,4.4,69.0,17.0,1314.0,44.61
14600,5.9713,0.1286,31853.0,1.3,73.0,95.0,1314.0,49.83
14700,6.05561,0.1286,31850.3,0.9,72.0,0.0,1314.0,49.66
14800,5.9716,0.1283,31925.8,0.4,73.0,60.0,1314.0,48.45
14900,5.94312,0.1283,31928.2,0.9,70.0,0.0,1314.0,49.53
15000,5.96903,0.1283,31927.9,5.9,71.0,0.0,1314.0,49.85
15100,6.00578,0.1289,31779.2,1.4,70.0,0.0,1314.0,49.19
15200,5.98399,0.1289,31787.0,0.9,73.0,46.0,1314.0,49.38
15300,5.96605,0.1289,31782.3,3.0,70.0,37.0,1314.0,46.65
15400,6.0409,0.1289,31784.0,3.1,72.0,0.0,1314.0,47.12
15500,5.99074,0.1289,31785.9,5.5,70.0,0.0,1314.0,49.76
15600,5.93812,0.1283,31937.3,1.7,70.0,0.0,1314.0,49.41
15700,6.06393,0.1283,31930.9,2.2,71.0,0.0,1314.0,49.35
15800,5.96772,0.1287,31827.4,1.3,70.0,0.0,1314.0,49.43
15900,6.02121,0.1287,31822.9,2.6,72.0,17.0,1314.0,50.06
16000,6.01892,0.1287,31826.1,6.4,71.0,61.0,1314.0,48.02
16100,5.98634,0.1287,31822.8,2.3,73.0,11.0,1314.0,46.69
16200,5.99171,0.1287,31826.0,0.9,71.0,18.0,1314.0,50.03
16300,5.99446,0.1283,31936.6,0.9,70.0,0.0,1314.0,46.99
16400,5.93673,0.1282,31940.3,3.5,71.0,0.0,1314.0,50.23
16500,5.99712,0.1283,31932.0,4.5,70.0,14.0,1314.0,45.89
16600,5.99478,0.1283,31928.7,0.9,72.0,13.0,1314.0,49.69
16700,5.96897,0.1283,31926.1,0.9,73.0,25.0,1314.0,46.86
16800,6.02565,0.1283,31926.5,1.7,73.0,83.0,1314.0,48.41
16900,5.98286,0.1283,31920.6,3.0,70.0,0.0,1314.0,50.06
17000,5.94009,0.1283,31923.5,4.5,71.0,0.0,1314.0,49.49
17100,5.964,0.1283,31929.7,1.8,70.0,0.0,1314.0,46.58
17200,5.98496,0.1283,31935.6,0.9,73.0,33.0,1314.0,49.46
